id,number,team_name,robot_name,organization,city,region,country,program_id,program_name,grade
133520,6408H,Hollow,Wolloh,Heritage Woods Secondary,Port Moody,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
176834,6408W,NONONO THE BURGER LIKE WHOPPER,Wobot,Heritage Woods Secondary,Port Moody,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
54900,9181C,C-Channel,,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
112709,9181G,Ghost,Seahawk,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
112715,9181J,Jelopesis,9181J,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
112713,9181K,Kool Katz,,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
127282,9181R,Radiant,,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
112710,9181S,Space,9181S,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
112711,9181T,Tachyon,,Seaquam Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
113458,9594A,RoboCavs - Ascendant,,Collingwood School,West Vancouver,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
122311,18670A,Mt Seymour Robotics,MR1,North Vancouver,North Vancouver,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
154102,28101A,Coping Seething Malding,CSM,Future Youth Robotics Club,Coquitlam,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
84608,77174B,Saints Robotics,,St. George's School,Vancouver,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
134947,87265B,Robo Ridge,,Southridge School,Surrey,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
116679,98549V,Venom,Venom,Burnsview Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
106521,98549Z,Zeus,Zeus,Burnsview Secondary,Delta,British Columbia,Canada,1,VEX V5 Robotics Competition,High School
59795,56F,Armageddon,Robot F,CAPE ELIZABETH HIGH SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,High School
86550,56H,Nihility,Robot H,CAPE ELIZABETH HIGH SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,High School
95017,56M,Aksel,Robot M,CAPE ELIZABETH HIGH SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,High School
95021,56R,FrostByte,Robot R,CAPE ELIZABETH HIGH SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,High School
95022,56S,Self Destruct System,Robot S,CAPE ELIZABETH HIGH SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,High School
150858,56T,T-Bone,Robot T,CAPE ELIZABETH HIGH SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,High School
59649,153A,Vex-Vigilauntays,Dustin,MT ABRAM REGIONAL HIGH SCHOOL,Salem Twp,Maine,United States,1,VEX V5 Robotics Competition,High School
158929,344A,Autonomous Arachnid,,SCARBOROUGH HIGH SCHOOL,Scarborough,Maine,United States,1,VEX V5 Robotics Competition,High School
118623,344R,Red Rovers,,SCARBOROUGH HIGH SCHOOL,Scarborough,Maine,United States,1,VEX V5 Robotics Competition,High School
110937,344X,Evil Monkey Mechanics,,SCARBOROUGH HIGH SCHOOL,Scarborough,Maine,United States,1,VEX V5 Robotics Competition,High School
143546,344Z,Low Power Mode,,SCARBOROUGH HIGH SCHOOL,Scarborough,Maine,United States,1,VEX V5 Robotics Competition,High School
48490,1764C,Cosmic Crisis,,Yarmouth High School,Yarmouth,Maine,United States,1,VEX V5 Robotics Competition,High School
170080,1764M,Marvin the Paranoid Android,,Yarmouth High School,Yarmouth,Maine,United States,1,VEX V5 Robotics Competition,High School
153202,1764X,(X),,Yarmouth High School,Yarmouth,Maine,United States,1,VEX V5 Robotics Competition,High School
118610,1810S,Livin' on a Prayer,Haeyddeeszze,WINDHAM HIGH SCHOOL,Windham,Maine,United States,1,VEX V5 Robotics Competition,High School
143102,1810T,Knock On Wood,SCRAPPY,WINDHAM HIGH SCHOOL,Windham,Maine,United States,1,VEX V5 Robotics Competition,High School
51034,2142B,Plow King,Plow King,JOHN BAPST MEMORIAL HIGH SCHOOL,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
171247,2142R,Robotomized,Robotomized,John Bapst Memorial High School,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
153722,2142S,The SnuggleMuffins,Gremlin,John Bapst Memorial High School,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
161338,2142X,Mechanica,Mechanica,John Bapst Memorial High School,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
138955,2142Z,Guppies,Guppies,John Bapst Memorial High School,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
177652,4393A,Pyxis,,ME SCH OF SCIENCE & MATHEMATICS,Limestone,Maine,United States,1,VEX V5 Robotics Competition,High School
161140,4393C,To be named later,,ME SCH OF SCIENCE & MATHEMATICS,Limestone,Maine,United States,1,VEX V5 Robotics Competition,High School
58678,4393R,The Last Minute,MSSM Penguins R,ME SCH OF SCIENCE & MATHEMATICS,Limestone,Maine,United States,1,VEX V5 Robotics Competition,High School
97312,4393Z,Thin Earth Society,Lil Chungus,ME SCH OF SCIENCE & MATHEMATICS,Limestone,Maine,United States,1,VEX V5 Robotics Competition,High School
62946,5156A,The Tax Evaders,A,York High School,York,Maine,United States,1,VEX V5 Robotics Competition,High School
62947,5156B,The Fellowship of the Gears,B,York High School,York,Maine,United States,1,VEX V5 Robotics Competition,High School
62949,5156D,Asbestos,D,York High School,York,Maine,United States,1,VEX V5 Robotics Competition,High School
57586,6249A,Bent Axles,The Shaft,BOOTHBAY REGION HIGH SCHOOL,Boothbay Harbor,Maine,United States,1,VEX V5 Robotics Competition,High School
57587,6249B,Team Rocket,Magneton,BOOTHBAY REGION HIGH SCHOOL,Boothbay Harbor,Maine,United States,1,VEX V5 Robotics Competition,High School
57454,8030A,Electric Eagles,,Lincoln Academy,Newcastle,Maine,United States,1,VEX V5 Robotics Competition,High School
143078,14872A,Robo Wizards (of MDI),,MT DESERT ISLAND HIGH SCHOOL,Bar Harbor,Maine,United States,1,VEX V5 Robotics Competition,High School
149124,17380C,The Escalator - Midcoast Maineiacs,The Escalator,Searsport District Middle/High School,Searsport,Maine,United States,1,VEX V5 Robotics Competition,High School
101060,20005B,OSHA Violation,OSHA Violation,Fryeburg Academy,Fryeburg,Maine,United States,1,VEX V5 Robotics Competition,High School
115379,20005C,M.E.S.,M.E.S.,Fryeburg Academy,Fryeburg,Maine,United States,1,VEX V5 Robotics Competition,High School
119285,20005E,Sweet Lemonade,p12 Sweet Lemonade,Fryeburg Academy,Fryeburg,Maine,United States,1,VEX V5 Robotics Competition,High School
164306,20005F,Michael,Michael,Fryeburg Academy,Fryeburg,Maine,United States,1,VEX V5 Robotics Competition,High School
177996,20005Z,Calculated Risk,Calculated Risk,Fryeburg Academy,Fryeburg,Maine,United States,1,VEX V5 Robotics Competition,High School
105461,20734A,80HD,Destruction,Old Town High School,Old Town,Maine,United States,1,VEX V5 Robotics Competition,High School
177067,20734X,x,x,Old Town High School,Old Town,Maine,United States,1,VEX V5 Robotics Competition,High School
133669,64762F,Gadget Gang,Gizmo,BANGOR HIGH SCHOOL,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
162717,64762G,Loose Screws,Vincent,BANGOR HIGH SCHOOL,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
169655,64762J,Middle Earth Mechanics,,BANGOR HIGH SCHOOL,Bangor,Maine,United States,1,VEX V5 Robotics Competition,High School
127123,65665A,The Avenger,A,OLD ORCHARD BEACH HIGH SCHOOL,Old Orchard Beach,Maine,United States,1,VEX V5 Robotics Competition,High School
176745,65665C,Seaside Cyborgs,,OLD ORCHARD BEACH HIGH SCHOOL,Old Orchard Beach,Maine,United States,1,VEX V5 Robotics Competition,High School
132458,93303T,SWE@tY P@LmZ,,Monmouth Academy,Monmouth,Maine,United States,1,VEX V5 Robotics Competition,High School
107824,93303V,Put A Ring On It,Bobert,MONMOUTH ACADEMY,Monmouth,Maine,United States,1,VEX V5 Robotics Competition,High School
107825,93303X,"Monsters, Inc.",Mike Wazowski,MONMOUTH ACADEMY,Monmouth,Maine,United States,1,VEX V5 Robotics Competition,High School
17674,56D,Da Rusty Potatoes,Robot D,CAPE ELIZABETH MIDDLE SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,Middle School
48112,56E,Cheezit toez,Robot E,CAPE ELIZABETH MIDDLE SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,Middle School
95016,56K,Killer Sea Rats,Robot K,CAPE ELIZABETH MIDDLE SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,Middle School
95020,56P,Pandas!,Robot P,CAPE ELIZABETH MIDDLE SCHOOL,Cape Elizabeth,Maine,United States,1,VEX V5 Robotics Competition,Middle School
62950,5156E,3G-T,OP3C,York Middle School,York,Maine,United States,1,VEX V5 Robotics Competition,Middle School
62951,5156F,Zip Tie Certified,F,York Middle School,York,Maine,United States,1,VEX V5 Robotics Competition,Middle School
93904,5156G,COSMO-BOTICS,G,York Middle School,York,Maine,United States,1,VEX V5 Robotics Competition,Middle School
109391,5156H,Team Feinious,H,York Middle School,York,Maine,United States,1,VEX V5 Robotics Competition,Middle School
113378,93303Y,Cookie Monsters,,Monmouth Memorial School,Monmouth,Maine,United States,1,VEX V5 Robotics Competition,Middle School
51308,128B,The Bakery,Toaster Oven,Korah Collegiate & Vocational School,Sault Ste Marie,Ontario,Canada,1,VEX V5 Robotics Competition,High School
51247,142A,Cheese Graters,,Algoma District School Board,Sault Ste Marie,Ontario,Canada,1,VEX V5 Robotics Competition,High School
143545,252H,Holy Cow,,TechArena,Unionville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
58915,296A,Hurricanes - Dark Energy,,Heart Lake Secondary School,Brampton,Ontario,Canada,1,VEX V5 Robotics Competition,High School
93978,416D,Dainty Ducks,Drumstick,St. Clement's School,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
102426,540W,Appleby,,Appleby College,Oakville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
104866,540X,Appleby,,Appleby College,Oakville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
120690,540Z,Appleby,,Appleby College,Oakville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
107158,839A,// Caution Tape Amplified //,,Caution Tape Robotics ////,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
178327,839T,// Caution Tape Top Notch //,,Caution Tape Robotics ////,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
108761,839Z,// Caution Tape ZOOM! //,,Caution Tape Robotics ////,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
72945,1104S,Discobots Scorpio,,Brampton Robotics Education,Brampton,Ontario,Canada,1,VEX V5 Robotics Competition,High School
62979,1104V,Discobots Venom ひ,,Brampton Robotics Education,Brampton,Ontario,Canada,1,VEX V5 Robotics Competition,High School
162642,1140X,Discobots Toronto,,Discobots Canada,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
157126,1165A,Redemption,ABG heaven,Caution Tape Independent Program,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
9160,1509B,Rmageddon,B-Dog,Ridley College High School,St Catharines,Ontario,Canada,1,VEX V5 Robotics Competition,High School
8329,1509R,Rmageddon,Just call me Bob,Ridley College High School,St Catharines,Ontario,Canada,1,VEX V5 Robotics Competition,High School
19003,1509Z,Rmageddon,It's a She,Ridley College High School,St Catharines,Ontario,Canada,1,VEX V5 Robotics Competition,High School
140100,2055A,Capybaras,Monkey,Mi3L School,Oakville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
170241,2670A,Kylin Robot,Kylin Robotics,Kylin Robotics,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
169782,2796V,Leap of Faith,Brin,Leap of Faith,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
169671,3004A,qwerty,,Maplerobot,Vaughan,Ontario,Canada,1,VEX V5 Robotics Competition,High School
128381,3150A,Silver Owl,tweet,Silver Owl Robotics,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
172190,3150B,Salt and Pepper,Salt,Silver Owl Robotics Club Inc.,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
170239,3150C,Columnists,Reporter,Silver Owl Robotics Club,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
174622,3150X,Binary,01100010 01100101 01110011 01110100,Silver Owl Robotics Inc.,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
122338,3505E,Parsec,,Zebra Robotics,Mississauga,Ontario,Canada,1,VEX V5 Robotics Competition,High School
153244,3565X,Xtronomy,,KNEWPLAY,Ottawa,Ontario,Canada,1,VEX V5 Robotics Competition,High School
14149,3652A,UHS Robotics,f(x),Unionville High School,Unionville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
169765,3899E,Elusive,,Independent,Vaughan,Ontario,Canada,1,VEX V5 Robotics Competition,High School
46336,4659A,Warrior Robotix A,,Port Credit Secondary School,Mississauga,Ontario,Canada,1,VEX V5 Robotics Competition,High School
62715,4862A,Avionics Sparrows,Sparrow,Ashbury College,Ottawa,Ontario,Canada,1,VEX V5 Robotics Competition,High School
23353,5225A,E-Bots PiLons,unknown,ebots,Burlington,Ontario,Canada,1,VEX V5 Robotics Competition,High School
42604,5298C,Chopstick,MakiBot,The Bishop Strachan School,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
58961,7614A,Phoenix Rising,Phoenix Mk 1,York Region,Newmarket,Ontario,Canada,1,VEX V5 Robotics Competition,High School
170894,8433W,Wildcats,,WOSS Robotics,Oakville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
179795,8433X,Wild Dawg Robotics,,White Oaks Secondary School,Oakville,Ontario,Canada,1,VEX V5 Robotics Competition,High School
153508,8829C,CAT-ALYST ᓚᘏᗢ,,Catalyst Robotics,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
52990,9599A,Thunder,,Blessed Trinity Catholic Secondary School,Grimsby,Ontario,Canada,1,VEX V5 Robotics Competition,High School
51694,9651X,Cinderblock - UCC,Cinderblock,Upper Canada College,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
51695,9651Y,Wyvern - UCC,Wyvern,Upper Canada College,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
171526,10501D,Dynamic,,Team Dynamic,Hamilton,Ontario,Canada,1,VEX V5 Robotics Competition,High School
76123,10801Z,Trubotics,,Pierre Elliott Trudeau High School,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
156281,10909A,� Ex͕͕̿c̶̈́ee̵d � B̗̀o̅b̀a̓̈́ Bȁ̤̊n̈́̊d̍it̆s͎͛̕ �,□□□□□ □□□□□□□□□,Exceed Robotics,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
146403,11702A,MMHS knights,,YRDSB,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
107445,16610A,Snacky Cakes,,Techblazers,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
123559,16610C,Adequate,,Techblazers,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
126264,16610D,Moderate,,Techblazers,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
170682,16610X,Cooked goose,,Techblazers,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
161877,16868C,Rushdown,Checkmate Robotics,CheckMate Robotics Club,Markham,Ontario,Canada,1,VEX V5 Robotics Competition,High School
131101,17924A,Trigonometry,SOH-CAH-TOA,Boswin Robotics,Mississauga,Ontario,Canada,1,VEX V5 Robotics Competition,High School
136356,17924B,Quadratics,x^2,Boswin Robotics,Mississauga,Ontario,Canada,1,VEX V5 Robotics Competition,High School
146596,18080V,HTS Hawks,,Holy Trinity School,Richmond Hill,Ontario,Canada,1,VEX V5 Robotics Competition,High School
147847,19109A,UTS BELLO BELLO!,Archie,University of Toronto Schools,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
163386,21520A,LCHS 1,LCHS 1,NCDSB,Port Colborne,Ontario,Canada,1,VEX V5 Robotics Competition,High School
163387,21520B,LCHS 2,The Yeast Of Your Concerns,NCDSB,Port Colborne,Ontario,Canada,1,VEX V5 Robotics Competition,High School
105064,26752N,Robo-Hawks,,O'Neill Collegiate and Vocational Institute,Oshawa,Ontario,Canada,1,VEX V5 Robotics Competition,High School
76353,29295A,Stratford Robotics A,,Stratford District Secondary School,Stratford,Ontario,Canada,1,VEX V5 Robotics Competition,High School
76354,29295B,Stratford Robotics B,,Stratford District Secondary School,Stratford,Ontario,Canada,1,VEX V5 Robotics Competition,High School
135660,29295D,Stratford Robotics D,,Stratford District Secondary School,Stratford,Ontario,Canada,1,VEX V5 Robotics Competition,High School
169903,31331A,Glenforest Gryphons,Jia You!,Glenforest Secondary School,Mississauga,Ontario,Canada,1,VEX V5 Robotics Competition,High School
175850,31331B,Glenforest Gryphons,Goodies,Glenforest Secondary School,Mississauga,Ontario,Canada,1,VEX V5 Robotics Competition,High School
88184,41977B,Birchmount Robotics,,Toronto District School Board - Birchmount Park Collegiate,Toronto,Ontario,Canada,1,VEX V5 Robotics Competition,High School
113478,45250F,Renaissance Robotics,,Renaissance Robotics,St. Thomas,Ontario,Canada,1,VEX V5 Robotics Competition,High School
104434,45250G,Renaissance Robotics,OG,Renaissance Robotics,St. Thomas,Ontario,Canada,1,VEX V5 Robotics Competition,High School
143816,45250J,Renaissance Robotics,,Renaissance Robotics,St. Thomas,Ontario,Canada,1,VEX V5 Robotics Competition,High School
